subject,topic,subtopic,patternFamily,subtype,difficulty,gradeBand,minGrade,maxGrade,allowedGrades,allowedLevels,answerMode,optionCount,sourceFile,rowKind,bankProvenance,poolKey,itemHasExplicitGate,spine_skill_id,geography_bank_topic,spine_grade_key,stemHash,stemText
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-849,,,,,9e04cc125da3d20625564cf0,סיבוב מדויק — אימות לפני בחירה במעלות. (90°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-850,,,,,ddfd58ea5055a2e0e8e7bad0,סיבוב במערכת צירים — העריכו את מספר המעלות לפני בחירה. (180°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-851,,,,,c3ffe1ccf7486c118c2d4b4e,אתגר סיבוב במישור — מה המעלות? (270°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-852,,,,,c3ffe1ccf7486c118c2d4b4e,אתגר סיבוב במישור — מה המעלות? (90°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-853,,,,,9e04cc125da3d20625564cf0,סיבוב מדויק — אימות לפני בחירה במעלות. (180°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-854,,,,,ddfd58ea5055a2e0e8e7bad0,סיבוב במערכת צירים — העריכו את מספר המעלות לפני בחירה. (90°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-855,,,,,c3ffe1ccf7486c118c2d4b4e,אתגר סיבוב במישור — מה המעלות? (180°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-856,,,,,c3ffe1ccf7486c118c2d4b4e,אתגר סיבוב במישור — מה המעלות? (270°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-857,,,,,9e04cc125da3d20625564cf0,סיבוב מדויק — אימות לפני בחירה במעלות. (90°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-858,,,,,ddfd58ea5055a2e0e8e7bad0,סיבוב במערכת צירים — העריכו את מספר המעלות לפני בחירה. (180°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-859,,,,,ddfd58ea5055a2e0e8e7bad0,סיבוב במערכת צירים — העריכו את מספר המעלות לפני בחירה. (270°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-860,,,,,c3ffe1ccf7486c118c2d4b4e,אתגר סיבוב במישור — מה המעלות? (180°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-861,,,,,9e04cc125da3d20625564cf0,סיבוב מדויק — אימות לפני בחירה במעלות. (270°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-862,,,,,9e04cc125da3d20625564cf0,סיבוב מדויק — אימות לפני בחירה במעלות. (90°)
geometry,rotation,rotation,rotation_mid_hard,,hard,mid,3,3,"[""g3""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-863,,,,,ddfd58ea5055a2e0e8e7bad0,סיבוב במערכת צירים — העריכו את מספר המעלות לפני בחירה. (180°)
geometry,shapes_basic,shapes_basic_properties_square,shapes_basic_properties_square,,easy,mid,4,4,"[""g4""]","[""easy""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-864,,,,,ae350ee734b711380b9c1977,"ריבוע: כמה צלעות שוות יש לו? (1 = 2, 2 = 3, 3 = 4, 4 = אין צלעות שוות)"
geometry,shapes_basic,concept_tf,binary_property_band_mid_rect90,rectangle_angles_mid,easy,mid,4,4,"[""g4""]","[""easy""]",binary,2,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-865,,,,,cb134d5214b8bdb144b19229,"(כיתה ד׳) מושגים (קל): במלבן במישור, כל ארבע הזוויות הפנימיות ישרות (90°). נכון או לא נכון?"
geometry,shapes_basic,concept_tf,binary_property_band_mid_rect90,rectangle_angles_mid,easy,mid,4,4,"[""g4""]","[""easy""]",binary,2,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-866,,,,,cb134d5214b8bdb144b19229,"(כיתה ד׳) מושגים (קל): במלבן במישור, כל ארבע הזוויות הפנימיות ישרות (90°). נכון או לא נכון?"
geometry,shapes_basic,shapes_basic_properties_rectangle,shapes_basic_properties_rectangle,,easy,mid,4,4,"[""g4""]","[""easy""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-867,,,,,fae991235da000587d8c7745,"זוגות צלעות במלבן — כמה זוגות שווים? (1 = 1, 2 = 2, 3 = 3, 4 = 4)"
geometry,shapes_basic,concept_tf,binary_property_band_mid_rect90,rectangle_angles_mid,easy,mid,4,4,"[""g4""]","[""easy""]",binary,2,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-868,,,,,cb134d5214b8bdb144b19229,"(כיתה ד׳) מושגים (קל): במלבן במישור, כל ארבע הזוויות הפנימיות ישרות (90°). נכון או לא נכון?"
geometry,shapes_basic,shapes_basic_properties_square,shapes_basic_properties_square,,easy,mid,4,4,"[""g4""]","[""easy""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-869,,,,,1b57dfc75bb56e113f70a590,"ספירת צלעות שוות בריבוע: (1 = 2, 2 = 3, 3 = 4, 4 = אין צלעות שוות)"
geometry,shapes_basic,shapes_basic_properties_rectangle,shapes_basic_properties_rectangle,,easy,mid,4,4,"[""g4""]","[""easy""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-870,,,,,845b5b492aeffa31281eb4aa,"ספירת זוגות צלעות שוות במלבן: (1 = 1, 2 = 2, 3 = 3, 4 = 4)"
geometry,shapes_basic,concept_tf,binary_property_band_mid_rect90,rectangle_angles_mid,easy,mid,4,4,"[""g4""]","[""easy""]",binary,2,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-871,,,,,cb134d5214b8bdb144b19229,"(כיתה ד׳) מושגים (קל): במלבן במישור, כל ארבע הזוויות הפנימיות ישרות (90°). נכון או לא נכון?"
geometry,shapes_basic,shapes_basic_properties_rectangle,shapes_basic_properties_rectangle,,easy,mid,4,4,"[""g4""]","[""easy""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-872,,,,,9a18284ac5eb680af34c803e,"מלבן: כמה זוגות צלעות שוות יש? (1 = 1, 2 = 2, 3 = 3, 4 = 4)"
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,easy,mid,4,4,"[""g4""]","[""easy""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-873,,,,,3ca6b4426b5509602467e37f,"מלבן: כמה זוויות ישרות יש? (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
geometry,shapes_basic,concept_shape_id,polygon_sides,square_count_mid,easy,mid,4,4,"[""g4""]","[""easy""]",mcq_text,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-874,,,,,ae8d6bfd6861d583574ca7c4,(כיתה ד׳) מושגים (קל): בצורה מרובעת עם כל הצלעות שוות (ריבוע) — כמה צלעות יש?
geometry,shapes_basic,shapes_basic_properties_rectangle,shapes_basic_properties_rectangle,,easy,mid,4,4,"[""g4""]","[""easy""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-875,,,,,fae991235da000587d8c7745,"זוגות צלעות במלבן — כמה זוגות שווים? (1 = 1, 2 = 2, 3 = 3, 4 = 4)"
geometry,shapes_basic,concept_tf,binary_property_band_mid_rect90,rectangle_angles_mid,easy,mid,4,4,"[""g4""]","[""easy""]",binary,2,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-876,,,,,cb134d5214b8bdb144b19229,"(כיתה ד׳) מושגים (קל): במלבן במישור, כל ארבע הזוויות הפנימיות ישרות (90°). נכון או לא נכון?"
geometry,shapes_basic,concept_shape_id,polygon_sides,square_count_mid,easy,mid,4,4,"[""g4""]","[""easy""]",mcq_text,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-877,,,,,ae8d6bfd6861d583574ca7c4,(כיתה ד׳) מושגים (קל): בצורה מרובעת עם כל הצלעות שוות (ריבוע) — כמה צלעות יש?
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,easy,mid,4,4,"[""g4""]","[""easy""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-878,,,,,b6d467a1e31e20aa3be5a483,"ספירת זוויות ישרות: מלבן. (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
geometry,shapes_basic,concept_shape_id,polygon_sides,square_count_mid,easy,mid,4,4,"[""g4""]","[""easy""]",mcq_text,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-879,,,,,ae8d6bfd6861d583574ca7c4,(כיתה ד׳) מושגים (קל): בצורה מרובעת עם כל הצלעות שוות (ריבוע) — כמה צלעות יש?
geometry,shapes_basic,shapes_basic_properties_rectangle,shapes_basic_properties_rectangle,,easy,mid,4,4,"[""g4""]","[""easy""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-880,,,,,fae991235da000587d8c7745,"זוגות צלעות במלבן — כמה זוגות שווים? (1 = 1, 2 = 2, 3 = 3, 4 = 4)"
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,easy,mid,4,4,"[""g4""]","[""easy""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-881,,,,,06644a9bc17246f4b0f21a95,"ריבוע: כמה זוויות ישרות יש? (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
geometry,shapes_basic,concept_shape_id,polygon_sides,square_count_mid,easy,mid,4,4,"[""g4""]","[""easy""]",mcq_text,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-882,,,,,ae8d6bfd6861d583574ca7c4,(כיתה ד׳) מושגים (קל): בצורה מרובעת עם כל הצלעות שוות (ריבוע) — כמה צלעות יש?
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,easy,mid,4,4,"[""g4""]","[""easy""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-883,,,,,b6d467a1e31e20aa3be5a483,"ספירת זוויות ישרות: מלבן. (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
geometry,shapes_basic,shapes_basic_properties_square,shapes_basic_properties_square,,easy,mid,4,4,"[""g4""]","[""easy""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-884,,,,,02797acbdcd27fc87fe67d8b,"בריבוע — כמה צלעות באותו אורך? (1 = 2, 2 = 3, 3 = 4, 4 = אין צלעות שוות)"
geometry,shapes_basic,concept_tf,binary_property_band_mid_rect90,rectangle_angles_mid,easy,mid,4,4,"[""g4""]","[""easy""]",binary,2,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-885,,,,,cb134d5214b8bdb144b19229,"(כיתה ד׳) מושגים (קל): במלבן במישור, כל ארבע הזוויות הפנימיות ישרות (90°). נכון או לא נכון?"
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,easy,mid,4,4,"[""g4""]","[""easy""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-886,,,,,06644a9bc17246f4b0f21a95,"ריבוע: כמה זוויות ישרות יש? (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
geometry,shapes_basic,concept_shape_id,polygon_sides,square_count_mid,easy,mid,4,4,"[""g4""]","[""easy""]",mcq_text,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-887,,,,,ae8d6bfd6861d583574ca7c4,(כיתה ד׳) מושגים (קל): בצורה מרובעת עם כל הצלעות שוות (ריבוע) — כמה צלעות יש?
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,medium,mid,4,4,"[""g4""]","[""medium""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-888,,,,,af71ce83cd8d6167d6fbae3b,"זוויות פנימיות ישרות בריבוע — כמה? (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
geometry,shapes_basic,concept_shape_id,polygon_sides,square_count_mid,medium,mid,4,4,"[""g4""]","[""medium""]",mcq_text,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-889,,,,,e573593b924aafa72270943a,(כיתה ד׳) מושגים (בינוני): בצורה מרובעת עם כל הצלעות שוות (ריבוע) — כמה צלעות יש?
geometry,shapes_basic,concept_tf,binary_property_band_mid_rect90,rectangle_angles_mid,medium,mid,4,4,"[""g4""]","[""medium""]",binary,2,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-890,,,,,c21119bdc865c6928fea2b55,"(כיתה ד׳) מושגים (בינוני): במלבן במישור, כל ארבע הזוויות הפנימיות ישרות (90°). נכון או לא נכון?"
geometry,shapes_basic,shapes_basic_properties_square,shapes_basic_properties_square,,medium,mid,4,4,"[""g4""]","[""medium""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-891,,,,,fa191e9c20fc2751a5ceeb17,"זיהוי ריבוע לפי צלעות שוות — כמה? (1 = 2, 2 = 3, 3 = 4, 4 = אין צלעות שוות)"
geometry,shapes_basic,concept_tf,binary_property_band_mid_rect90,rectangle_angles_mid,medium,mid,4,4,"[""g4""]","[""medium""]",binary,2,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-892,,,,,c21119bdc865c6928fea2b55,"(כיתה ד׳) מושגים (בינוני): במלבן במישור, כל ארבע הזוויות הפנימיות ישרות (90°). נכון או לא נכון?"
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,medium,mid,4,4,"[""g4""]","[""medium""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-893,,,,,af71ce83cd8d6167d6fbae3b,"זוויות פנימיות ישרות בריבוע — כמה? (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
geometry,shapes_basic,shapes_basic_properties_rectangle,shapes_basic_properties_rectangle,,medium,mid,4,4,"[""g4""]","[""medium""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-894,,,,,503b4db292720d9a946253ec,"כמה זוגות של צלעות שוות יש למלבן? (1 = 1, 2 = 2, 3 = 3, 4 = 4)"
geometry,shapes_basic,concept_tf,binary_property_band_mid_rect90,rectangle_angles_mid,medium,mid,4,4,"[""g4""]","[""medium""]",binary,2,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-895,,,,,c21119bdc865c6928fea2b55,"(כיתה ד׳) מושגים (בינוני): במלבן במישור, כל ארבע הזוויות הפנימיות ישרות (90°). נכון או לא נכון?"
geometry,shapes_basic,shapes_basic_properties_square,shapes_basic_properties_square,,medium,mid,4,4,"[""g4""]","[""medium""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-896,,,,,c7a5e1df3c5c89323621e6bc,"תכונת הצלעות בריבוע — כמה שוות? (1 = 2, 2 = 3, 3 = 4, 4 = אין צלעות שוות)"
geometry,shapes_basic,shapes_basic_properties_rectangle,shapes_basic_properties_rectangle,,medium,mid,4,4,"[""g4""]","[""medium""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-897,,,,,254946222f0774680297191b,"תכונת המלבן — כמה זוגות צלעות זהות? (1 = 1, 2 = 2, 3 = 3, 4 = 4)"
geometry,shapes_basic,concept_tf,binary_property_band_mid_rect90,rectangle_angles_mid,medium,mid,4,4,"[""g4""]","[""medium""]",binary,2,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-898,,,,,c21119bdc865c6928fea2b55,"(כיתה ד׳) מושגים (בינוני): במלבן במישור, כל ארבע הזוויות הפנימיות ישרות (90°). נכון או לא נכון?"
geometry,shapes_basic,shapes_basic_properties_rectangle,shapes_basic_properties_rectangle,,medium,mid,4,4,"[""g4""]","[""medium""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-899,,,,,5d1d7a7c43be6fd8596ab147,"זוגות נגדיים שווים במלבן — כמה זוגות? (1 = 1, 2 = 2, 3 = 3, 4 = 4)"
geometry,shapes_basic,concept_tf,binary_property_band_mid_rect90,rectangle_angles_mid,medium,mid,4,4,"[""g4""]","[""medium""]",binary,2,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-900,,,,,c21119bdc865c6928fea2b55,"(כיתה ד׳) מושגים (בינוני): במלבן במישור, כל ארבע הזוויות הפנימיות ישרות (90°). נכון או לא נכון?"
geometry,shapes_basic,concept_shape_id,polygon_sides,square_count_mid,medium,mid,4,4,"[""g4""]","[""medium""]",mcq_text,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-901,,,,,e573593b924aafa72270943a,(כיתה ד׳) מושגים (בינוני): בצורה מרובעת עם כל הצלעות שוות (ריבוע) — כמה צלעות יש?
geometry,shapes_basic,shapes_basic_properties_rectangle,shapes_basic_properties_rectangle,,medium,mid,4,4,"[""g4""]","[""medium""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-902,,,,,503b4db292720d9a946253ec,"כמה זוגות של צלעות שוות יש למלבן? (1 = 1, 2 = 2, 3 = 3, 4 = 4)"
geometry,shapes_basic,concept_tf,binary_property_band_mid_rect90,rectangle_angles_mid,medium,mid,4,4,"[""g4""]","[""medium""]",binary,2,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-903,,,,,c21119bdc865c6928fea2b55,"(כיתה ד׳) מושגים (בינוני): במלבן במישור, כל ארבע הזוויות הפנימיות ישרות (90°). נכון או לא נכון?"
geometry,shapes_basic,shapes_basic_properties_square,shapes_basic_properties_square,,medium,mid,4,4,"[""g4""]","[""medium""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-904,,,,,fa191e9c20fc2751a5ceeb17,"זיהוי ריבוע לפי צלעות שוות — כמה? (1 = 2, 2 = 3, 3 = 4, 4 = אין צלעות שוות)"
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,medium,mid,4,4,"[""g4""]","[""medium""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-905,,,,,af71ce83cd8d6167d6fbae3b,"זוויות פנימיות ישרות בריבוע — כמה? (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
geometry,shapes_basic,concept_shape_id,polygon_sides,square_count_mid,medium,mid,4,4,"[""g4""]","[""medium""]",mcq_text,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-906,,,,,e573593b924aafa72270943a,(כיתה ד׳) מושגים (בינוני): בצורה מרובעת עם כל הצלעות שוות (ריבוע) — כמה צלעות יש?
geometry,shapes_basic,shapes_basic_properties_rectangle,shapes_basic_properties_rectangle,,medium,mid,4,4,"[""g4""]","[""medium""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-907,,,,,503b4db292720d9a946253ec,"כמה זוגות של צלעות שוות יש למלבן? (1 = 1, 2 = 2, 3 = 3, 4 = 4)"
geometry,shapes_basic,concept_tf,binary_property_band_mid_rect90,rectangle_angles_mid,medium,mid,4,4,"[""g4""]","[""medium""]",binary,2,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-908,,,,,c21119bdc865c6928fea2b55,"(כיתה ד׳) מושגים (בינוני): במלבן במישור, כל ארבע הזוויות הפנימיות ישרות (90°). נכון או לא נכון?"
geometry,shapes_basic,concept_shape_id,polygon_sides,square_count_mid,medium,mid,4,4,"[""g4""]","[""medium""]",mcq_text,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-909,,,,,e573593b924aafa72270943a,(כיתה ד׳) מושגים (בינוני): בצורה מרובעת עם כל הצלעות שוות (ריבוע) — כמה צלעות יש?
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,medium,mid,4,4,"[""g4""]","[""medium""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-910,,,,,af71ce83cd8d6167d6fbae3b,"זוויות פנימיות ישרות בריבוע — כמה? (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
geometry,shapes_basic,concept_shape_id,polygon_sides,square_count_mid,medium,mid,4,4,"[""g4""]","[""medium""]",mcq_text,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-911,,,,,e573593b924aafa72270943a,(כיתה ד׳) מושגים (בינוני): בצורה מרובעת עם כל הצלעות שוות (ריבוע) — כמה צלעות יש?
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,hard,mid,4,4,"[""g4""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-912,,,,,317c209c1401c46c1f051f5d,"אתגר קצר — זוויות ישרות במלבן: (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
geometry,shapes_basic,shapes_basic_properties_square,shapes_basic_properties_square,,hard,mid,4,4,"[""g4""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-913,,,,,a0d3fa9dbdd714b79c9d8fb2,"ניתוח ריבוע: כמה צלעות זהות? (1 = 2, 2 = 3, 3 = 4, 4 = אין צלעות שוות)"
geometry,shapes_basic,shapes_basic_properties_rectangle,shapes_basic_properties_rectangle,,hard,mid,4,4,"[""g4""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-914,,,,,c7aad650ca920c34d2a545bc,"ניתוח מלבן: כמה זוגות צלעות שוות? (1 = 1, 2 = 2, 3 = 3, 4 = 4)"
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,hard,mid,4,4,"[""g4""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-915,,,,,c40b82d777046267758449cf,"זוויות במלבן — כמה מהן ישרות? (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
geometry,shapes_basic,shapes_basic_properties_square,shapes_basic_properties_square,,hard,mid,4,4,"[""g4""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-916,,,,,83b750903e8f130db4f3f3f7,"הוכחה מילולית — כמה צלעות שוות בריבוע? (1 = 2, 2 = 3, 3 = 4, 4 = אין צלעות שוות)"
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,hard,mid,4,4,"[""g4""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-917,,,,,317c209c1401c46c1f051f5d,"אתגר קצר — זוויות ישרות במלבן: (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
geometry,shapes_basic,shapes_basic_properties_square,shapes_basic_properties_square,,hard,mid,4,4,"[""g4""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-918,,,,,a0d3fa9dbdd714b79c9d8fb2,"ניתוח ריבוע: כמה צלעות זהות? (1 = 2, 2 = 3, 3 = 4, 4 = אין צלעות שוות)"
geometry,shapes_basic,shapes_basic_properties_rectangle,shapes_basic_properties_rectangle,,hard,mid,4,4,"[""g4""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-919,,,,,fb40c63ec568d4d8a67d32f0,"תכונות מלבן — כמה זוגות צלעות באותו אורך? (1 = 1, 2 = 2, 3 = 3, 4 = 4)"
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,hard,mid,4,4,"[""g4""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-920,,,,,c40b82d777046267758449cf,"זוויות במלבן — כמה מהן ישרות? (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
geometry,shapes_basic,shapes_basic_properties_square,shapes_basic_properties_square,,hard,mid,4,4,"[""g4""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-921,,,,,83b750903e8f130db4f3f3f7,"הוכחה מילולית — כמה צלעות שוות בריבוע? (1 = 2, 2 = 3, 3 = 4, 4 = אין צלעות שוות)"
geometry,shapes_basic,shapes_basic_properties_angles,shapes_basic_properties_angles,,hard,mid,4,4,"[""g4""]","[""hard""]",numeric_mcq,4,utils/geometry-question-generator.js#sample,geometry_generator_sample,generator_sample,geo-sample-922,,,,,f1615dbf1838e4789d30d181,"ניתוח זוויות במלבן: (1 = 2, 2 = 3, 3 = 4, 4 = אין זוויות ישרות)"
